,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:05,34.207,"<bound method Series.keys of Duration    47.346035
dtype: float64>","<bound method Series.keys of Duration    2241.647006
dtype: float64>",19623.535714285714,"Src Pt    22285.860533
dtype: float64","Src Pt    4.966596e+08
dtype: float64",19623.535714285714,[22285.86053257],[4.9665958e+08],13.428571428571429,[8.51649061],[72.53061224],2093.8214285714284,[1833.5512197],[3361910.0752551],suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:06,11.980619047619049,"<bound method Series.keys of Duration    25.460187
dtype: float64>","<bound method Series.keys of Duration    648.22113
dtype: float64>",19661.619047619046,"Src Pt    23217.601153
dtype: float64","Src Pt    5.390570e+08
dtype: float64",19654.959523809524,[23221.68601546],[5.39246701e+08],11.238095238095237,[8.43126134],[71.0861678],1899.5238095238096,[1771.68761675],[3138877.01133787],suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:07,14.468266666666667,"<bound method Series.keys of Duration    17.968067
dtype: float64>","<bound method Series.keys of Duration    322.851419
dtype: float64>",16426.033333333333,"Src Pt    22149.167993
dtype: float64","Src Pt    4.905856e+08
dtype: float64",16425.61,[22149.29879833],[4.90591437e+08],10.333333333333334,[9.58586923],[91.88888889],1711.9333333333334,[1928.4385209],[3718875.12888889],suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:08,17.94877272727273,"<bound method Series.keys of Duration    29.011486
dtype: float64>","<bound method Series.keys of Duration    841.666297
dtype: float64>",20098.0,"Src Pt    21994.585076
dtype: float64","Src Pt    4.837618e+08
dtype: float64",20098.0,[21994.58507637],[4.83761773e+08],11.409090909090908,[8.60844771],[74.1053719],1798.5681818181818,[1680.94474786],[2825575.24535124],suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:09,7.121454545454545,"<bound method Series.keys of Duration    7.566977
dtype: float64>","<bound method Series.keys of Duration    57.259145
dtype: float64>",23297.39393939394,"Src Pt    24975.244167
dtype: float64","Src Pt    6.237628e+08
dtype: float64",20443.88787878788,[24660.14967825],[6.08122982e+08],10.151515151515152,[9.60467441],[92.24977043],1368.4242424242425,[1451.47331691],[2106774.78971534],suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:10,28.9524,"<bound method Series.keys of Duration    41.312062
dtype: float64>","<bound method Series.keys of Duration    1706.686475
dtype: float64>",19902.125,"Src Pt    23557.309552
dtype: float64","Src Pt    5.549468e+08
dtype: float64",19877.307500000003,[23572.38365647],[5.55657271e+08],11.275,[7.68761179],[59.099375],2189.275,[1959.36157954],[3839097.799375],suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:11,15.42421052631579,"<bound method Series.keys of Duration    26.021251
dtype: float64>","<bound method Series.keys of Duration    677.105504
dtype: float64>",21728.947368421053,"Src Pt    23190.388424
dtype: float64","Src Pt    5.377941e+08
dtype: float64",21728.947368421053,[23190.38842409],[5.37794115e+08],15.894736842105264,[8.05830553],[64.93628809],2302.842105263158,[1264.63673849],[1599306.08033241],suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:12,8.5941875,"<bound method Series.keys of Duration    11.096884
dtype: float64>","<bound method Series.keys of Duration    123.140825
dtype: float64>",18589.3125,"Src Pt    22213.072597
dtype: float64","Src Pt    4.934206e+08
dtype: float64",17475.103125,[22127.70575372],[4.89635362e+08],9.78125,[8.31314612],[69.10839844],1558.8125,[1712.02214934],[2931019.83984375],suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:13,20.43920754716981,"<bound method Series.keys of Duration    48.335433
dtype: float64>","<bound method Series.keys of Duration    2336.314048
dtype: float64>",33176.52830188679,"Src Pt    25397.383766
dtype: float64","Src Pt    6.450271e+08
dtype: float64",33176.52830188679,[25397.38376595],[6.45027102e+08],5.962264150943396,[1.39354664],[1.94197223],520.5566037735849,[173.41264345],[30071.94490922],normal
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:14,7.608076923076923,"<bound method Series.keys of Duration    8.475399
dtype: float64>","<bound method Series.keys of Duration    71.832389
dtype: float64>",20997.615384615383,"Src Pt    23466.793108
dtype: float64","Src Pt    5.506904e+08
dtype: float64",20979.946153846155,[23478.63744384],[5.51246416e+08],10.576923076923077,[10.71366158],[114.78254438],1559.2307692307693,[1559.89204034],[2433263.17751479],suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:15,15.118857142857141,"<bound method Series.keys of Duration    24.925819
dtype: float64>","<bound method Series.keys of Duration    621.296445
dtype: float64>",20889.761904761905,"Src Pt    23278.164148
dtype: float64","Src Pt    5.418729e+08
dtype: float64",20889.761904761905,[23278.16414768],[5.41872926e+08],14.214285714285714,[7.85140483],[61.64455782],2236.285714285714,[1359.76258932],[1848954.29931973],suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:16,20.729499999999998,"<bound method Series.keys of Duration    36.626665
dtype: float64>","<bound method Series.keys of Duration    1341.512583
dtype: float64>",15301.916666666666,"Src Pt    19621.805302
dtype: float64","Src Pt    3.850152e+08
dtype: float64",15301.845833333333,[19621.80680191],[3.85015302e+08],12.25,[9.64040974],[92.9375],1642.875,[1431.16110532],[2048222.109375],suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:17,14.4508125,"<bound method Series.keys of Duration    30.480125
dtype: float64>","<bound method Series.keys of Duration    929.038003
dtype: float64>",20278.125,"Src Pt    23880.717323
dtype: float64","Src Pt    5.702887e+08
dtype: float64",20278.375,[23880.50507704],[5.70278523e+08],7.90625,[6.80697884],[46.33496094],1589.96875,[1898.43976209],[3604073.53027344],suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:18,5.412083333333334,"<bound method Series.keys of Duration    5.694149
dtype: float64>","<bound method Series.keys of Duration    32.423332
dtype: float64>",16133.083333333334,"Src Pt    21736.850398
dtype: float64","Src Pt    4.724907e+08
dtype: float64",15489.262499999999,[21956.66282972],[4.82095043e+08],9.75,[7.90701166],[62.52083333],1491.6666666666667,[1316.40715797],[1732927.80555556],suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:19,14.288214285714284,"<bound method Series.keys of Duration    29.933754
dtype: float64>","<bound method Series.keys of Duration    896.029629
dtype: float64>",18404.0,"Src Pt    21623.86763
dtype: float64","Src Pt    4.675917e+08
dtype: float64",18234.914285714283,[21710.49690207],[4.71345676e+08],11.25,[9.4098163],[88.54464286],1935.892857142857,[1999.04924436],[3996197.88137755],suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:20,14.160153846153841,"<bound method Series.keys of Duration    22.391135
dtype: float64>","<bound method Series.keys of Duration    501.362945
dtype: float64>",21770.923076923078,"Src Pt    23497.34618
dtype: float64","Src Pt    5.521253e+08
dtype: float64",21028.275,[23503.26474505],[5.52403454e+08],14.153846153846153,[9.00509389],[81.09171598],2242.5576923076924,[1667.87897796],[2781820.28513314],suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:21,40.33688235294117,"<bound method Series.keys of Duration    48.047219
dtype: float64>","<bound method Series.keys of Duration    2308.535276
dtype: float64>",22674.20588235294,"Src Pt    25002.535668
dtype: float64","Src Pt    6.251268e+08
dtype: float64",22674.20588235294,[25002.53566762],[6.2512679e+08],13.764705882352942,[7.98549723],[63.76816609],2516.3823529411766,[2243.17570336],[5031837.23615917],suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:22,10.901294117647058,"<bound method Series.keys of Duration    6.362801
dtype: float64>","<bound method Series.keys of Duration    40.485234
dtype: float64>",19350.676470588234,"Src Pt    22704.249629
dtype: float64","Src Pt    5.154830e+08
dtype: float64",19350.676470588234,[22704.24962906],[5.15482951e+08],17.58823529411765,[7.97096808],[63.53633218],2544.735294117647,[1149.30342865],[1320898.37110727],suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:23,20.161999999999995,"<bound method Series.keys of Duration    34.977904
dtype: float64>","<bound method Series.keys of Duration    1223.453746
dtype: float64>",19436.55,"Src Pt    23493.464484
dtype: float64","Src Pt    5.519429e+08
dtype: float64",19436.95,[23493.13361916],[5.51927327e+08],9.35,[9.39294948],[88.2275],1567.65,[2090.5139386],[4370248.5275],suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:24,15.089285714285712,"<bound method Series.keys of Duration    25.642264
dtype: float64>","<bound method Series.keys of Duration    657.525704
dtype: float64>",22138.35714285714,"Src Pt    25286.711302
dtype: float64","Src Pt    6.394178e+08
dtype: float64",22138.35714285714,[25286.71130194],[6.39417768e+08],13.785714285714286,[7.75068573],[60.07312925],2135.595238095238,[1397.32700709],[1952522.76473923],suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:25,21.759,"<bound method Series.keys of Duration    43.195007
dtype: float64>","<bound method Series.keys of Duration    1865.808611
dtype: float64>",13750.807692307691,"Src Pt    16829.105399
dtype: float64","Src Pt    2.832188e+08
dtype: float64",13747.242307692308,[16830.89746472],[2.83279109e+08],7.8076923076923075,[7.51930454],[56.53994083],1375.1538461538462,[1857.06339091],[3448684.43786982],suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:26,12.112857142857143,"<bound method Series.keys of Duration    11.432649
dtype: float64>","<bound method Series.keys of Duration    130.705456
dtype: float64>",21040.928571428572,"Src Pt    22600.658965
dtype: float64","Src Pt    5.107898e+08
dtype: float64",21040.928571428572,[22600.65896468],[5.10789786e+08],16.0,[6.45865975],[41.71428571],2662.785714285714,[1478.55842817],[2186135.0255102],suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:27,19.5938,"<bound method Series.keys of Duration    32.579839
dtype: float64>","<bound method Series.keys of Duration    1061.445886
dtype: float64>",16992.2,"Src Pt    21995.828344
dtype: float64","Src Pt    4.838165e+08
dtype: float64",14841.515,[21429.6181697],[4.59228535e+08],8.7,[6.89274981],[47.51],1650.7,[1850.52255052],[3424433.71],suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:28,9.141625,"<bound method Series.keys of Duration    8.784117
dtype: float64>","<bound method Series.keys of Duration    77.160713
dtype: float64>",15264.0,"Src Pt    22236.037292
dtype: float64","Src Pt    4.944414e+08
dtype: float64",15264.25,[22235.86572128],[4.94433724e+08],11.9375,[9.97790528],[99.55859375],1781.34375,[1537.6054356],[2364230.47558594],suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:29,15.45176923076923,"<bound method Series.keys of Duration    18.115868
dtype: float64>","<bound method Series.keys of Duration    328.184689
dtype: float64>",19691.03846153846,"Src Pt    23764.503907
dtype: float64","Src Pt    5.647516e+08
dtype: float64",19691.03846153846,[23764.5039073],[5.64751646e+08],14.538461538461538,[8.13459265],[66.17159763],2422.269230769231,[1934.28926637],[3741474.96597633],suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:30,14.5263,"<bound method Series.keys of Duration    8.453139
dtype: float64>","<bound method Series.keys of Duration    71.45556
dtype: float64>",22161.0,"Src Pt    24893.691424
dtype: float64","Src Pt    619695872.7
dtype: float64",22161.0,[24893.69142373],[6.19695873e+08],17.35,[8.14416969],[66.3275],2508.6,[1328.82569963],[1765777.74],suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:31,8.153777777777776,"<bound method Series.keys of Duration    7.07556
dtype: float64>","<bound method Series.keys of Duration    50.063555
dtype: float64>",20566.833333333332,"Src Pt    23127.608035
dtype: float64","Src Pt    5.348863e+08
dtype: float64",20566.833333333332,[23127.60803492],[5.34886253e+08],12.63888888888889,[9.2410701],[85.39737654],1857.9722222222222,[1441.35074546],[2077491.97145062],suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:32,24.79835294117647,"<bound method Series.keys of Duration    33.032484
dtype: float64>","<bound method Series.keys of Duration    1091.144986
dtype: float64>",17305.441176470587,"Src Pt    20228.275042
dtype: float64","Src Pt    4.091831e+08
dtype: float64",16516.097058823532,[20232.26278742],[4.09344457e+08],13.705882352941176,[7.74417964],[59.97231834],2538.9117647058824,[2147.06395104],[4609883.60986159],suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:33,8.988666666666667,"<bound method Series.keys of Duration    6.23613
dtype: float64>","<bound method Series.keys of Duration    38.889318
dtype: float64>",16003.958333333334,"Src Pt    20881.77544
dtype: float64","Src Pt    4.360485e+08
dtype: float64",16003.958333333334,[20881.77544032],[4.36048546e+08],13.166666666666666,[7.9982637],[63.97222222],2119.2083333333335,[1384.46725552],[1916749.58159722],suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:34,13.430142857142854,"<bound method Series.keys of Duration    27.584641
dtype: float64>","<bound method Series.keys of Duration    760.912395
dtype: float64>",18286.166666666668,"Src Pt    21889.697232
dtype: float64","Src Pt    4.791588e+08
dtype: float64",17348.67380952381,[21747.58862496],[4.72957611e+08],11.761904761904763,[9.4536703],[89.37188209],1717.1190476190477,[1525.71521406],[2327806.91439909],suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:35,30.714125000000003,"<bound method Series.keys of Duration    47.660036
dtype: float64>","<bound method Series.keys of Duration    2271.479015
dtype: float64>",16765.4375,"Src Pt    20070.397693
dtype: float64","Src Pt    4.028209e+08
dtype: float64",17405.071875,[20885.27686608],[4.3619479e+08],10.625,[7.59831396],[57.734375],1836.21875,[1789.98531304],[3204047.42089844],suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:36,10.485941176470588,"<bound method Series.keys of Duration    13.282751
dtype: float64>","<bound method Series.keys of Duration    176.431465
dtype: float64>",16624.20588235294,"Src Pt    19040.789907
dtype: float64","Src Pt    3.625517e+08
dtype: float64",16624.20588235294,[19040.78990696],[3.6255168e+08],11.205882352941176,[8.20250827],[67.28114187],1847.0294117647059,[1707.22855021],[2914629.32266436],suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:37,22.228722222222228,"<bound method Series.keys of Duration    35.919694
dtype: float64>","<bound method Series.keys of Duration    1290.22441
dtype: float64>",18201.972222222223,"Src Pt    21864.012754
dtype: float64","Src Pt    4.780351e+08
dtype: float64",18201.972222222223,[21864.01275369],[4.78035054e+08],14.13888888888889,[8.85736598],[78.4529321],1990.4444444444443,[1383.29970731],[1913518.08024691],suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:38,31.476736842105268,"<bound method Series.keys of Duration    46.807697
dtype: float64>","<bound method Series.keys of Duration    2190.960456
dtype: float64>",17729.13157894737,"Src Pt    22424.011702
dtype: float64","Src Pt    5.028363e+08
dtype: float64",17729.13157894737,[22424.01170171],[5.02836301e+08],11.526315789473685,[8.81307892],[77.67036011],2107.842105263158,[2146.93354794],[4609323.65927978],suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:39,13.541812499999999,"<bound method Series.keys of Duration    28.475077
dtype: float64>","<bound method Series.keys of Duration    810.830011
dtype: float64>",21313.8125,"Src Pt    23663.257123
dtype: float64","Src Pt    5.599497e+08
dtype: float64",21313.8125,[23663.25712264],[5.59949738e+08],10.4375,[8.31015004],[69.05859375],1481.3125,[1321.10567891],[1745320.21484375],suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:40,8.1299375,"<bound method Series.keys of Duration    5.947255
dtype: float64>","<bound method Series.keys of Duration    35.369838
dtype: float64>",23006.59375,"Src Pt    23412.549658
dtype: float64","Src Pt    5.481475e+08
dtype: float64",23006.59375,[23412.54965806],[5.48147481e+08],11.78125,[8.30938616],[69.04589844],1849.3125,[1447.91163054],[2096448.08984375],suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:41,18.77128571428571,"<bound method Series.keys of Duration    26.743228
dtype: float64>","<bound method Series.keys of Duration    715.200253
dtype: float64>",20908.54761904762,"Src Pt    21918.993159
dtype: float64","Src Pt    4.804423e+08
dtype: float64",20908.54761904762,[21918.99315901],[4.80442261e+08],13.738095238095237,[8.69334591],[75.57426304],2253.4285714285716,[1776.67556251],[3156576.05442177],suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:42,9.505714285714285,"<bound method Series.keys of Duration    7.615654
dtype: float64>","<bound method Series.keys of Duration    57.998184
dtype: float64>",14893.42857142857,"Src Pt    19264.629049
dtype: float64","Src Pt    3.711259e+08
dtype: float64",14893.153571428571,[19264.6631514],[3.71127246e+08],13.642857142857142,[9.94705371],[98.94387755],1887.7142857142858,[1446.59787722],[2092645.41836735],suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:43,17.188636363636366,"<bound method Series.keys of Duration    12.783477
dtype: float64>","<bound method Series.keys of Duration    163.417286
dtype: float64>",23577.727272727272,"Src Pt    24904.408071
dtype: float64","Src Pt    6.202295e+08
dtype: float64",23577.727272727272,[24904.40807127],[6.20229541e+08],18.90909090909091,[5.90769214],[34.90082645],2930.3636363636365,[1132.81979412],[1283280.68595041],suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:44,12.998578947368419,"<bound method Series.keys of Duration    26.415034
dtype: float64>","<bound method Series.keys of Duration    697.753996
dtype: float64>",20014.815789473683,"Src Pt    23609.780269
dtype: float64","Src Pt    5.574217e+08
dtype: float64",20014.815789473683,[23609.78026922],[5.57421724e+08],11.552631578947368,[8.65629484],[74.93144044],1690.8947368421052,[1336.11886466],[1785213.62049862],suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:45,8.929473684210524,"<bound method Series.keys of Duration    11.541259
dtype: float64>","<bound method Series.keys of Duration    133.200651
dtype: float64>",14899.578947368422,"Src Pt    19357.362308
dtype: float64","Src Pt    3.747075e+08
dtype: float64",13860.797368421054,[18963.75796766],[3.59624116e+08],10.0,[9.01168832],[81.21052632],1662.4473684210527,[1984.21635993],[3937114.56301939],suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:46,27.405916666666666,"<bound method Series.keys of Duration    38.076094
dtype: float64>","<bound method Series.keys of Duration    1449.788947
dtype: float64>",19561.416666666668,"Src Pt    22927.732796
dtype: float64","Src Pt    5.256809e+08
dtype: float64",19561.416666666668,[22927.73279589],[5.25680931e+08],11.416666666666666,[6.84298099],[46.82638889],2237.0833333333335,[1878.47903716],[3528683.49305556],suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:47,39.36633333333334,"<bound method Series.keys of Duration    51.264115
dtype: float64>","<bound method Series.keys of Duration    2628.009523
dtype: float64>",21369.958333333332,"Src Pt    22207.491607
dtype: float64","Src Pt    4.931727e+08
dtype: float64",21369.958333333332,[22207.49160659],[4.93172683e+08],12.916666666666666,[5.42307313],[29.40972222],2690.4583333333335,[2273.74716381],[5169926.16493056],suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:48,13.7899375,"<bound method Series.keys of Duration    28.633039
dtype: float64>","<bound method Series.keys of Duration    819.850911
dtype: float64>",18301.125,"Src Pt    21136.130533
dtype: float64","Src Pt    4.467360e+08
dtype: float64",18300.603125,[21136.43248727],[4.46748778e+08],11.53125,[8.67822121],[75.31152344],1739.3125,[1336.21752621],[1785477.27734375],suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:49,21.355375000000002,"<bound method Series.keys of Duration    34.674765
dtype: float64>","<bound method Series.keys of Duration    1202.339299
dtype: float64>",19663.40625,"Src Pt    22449.586925
dtype: float64","Src Pt    5.039840e+08
dtype: float64",18655.540625,[22500.26643213],[5.0626199e+08],10.65625,[9.89194551],[97.85058594],1732.5,[1970.82458948],[3884149.5625],suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:50,15.755944444444443,"<bound method Series.keys of Duration    26.282334
dtype: float64>","<bound method Series.keys of Duration    690.761057
dtype: float64>",18147.38888888889,"Src Pt    21537.028807
dtype: float64","Src Pt    4.638436e+08
dtype: float64",18147.38888888889,[21537.02880735],[4.6384361e+08],14.722222222222221,[8.27852346],[68.53395062],2347.3333333333335,[1723.89882727],[2971827.16666667],suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:51,9.809666666666665,"<bound method Series.keys of Duration    7.623158
dtype: float64>","<bound method Series.keys of Duration    58.112544
dtype: float64>",20459.0,"Src Pt    23375.929064
dtype: float64","Src Pt    546434059.6
dtype: float64",20459.0,[23375.92906389],[5.4643406e+08],14.833333333333334,[8.61039424],[74.13888889],2193.5,[1292.52989005],[1670633.51666667],suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:52,8.553363636363638,"<bound method Series.keys of Duration    6.982511
dtype: float64>","<bound method Series.keys of Duration    48.755454
dtype: float64>",24471.136363636364,"Src Pt    25579.098389
dtype: float64","Src Pt    6.542903e+08
dtype: float64",24471.136363636364,[25579.09838893],[6.54290274e+08],14.090909090909092,[8.87237332],[78.71900826],2040.8181818181818,[1332.18711614],[1774722.51239669],suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:53,11.078999999999999,"<bound method Series.keys of Duration    7.295662
dtype: float64>","<bound method Series.keys of Duration    53.226687
dtype: float64>",17835.041666666668,"Src Pt    22506.345719
dtype: float64","Src Pt    5.065356e+08
dtype: float64",17835.375,[22506.08162589],[5.0652371e+08],16.5,[7.91622806],[62.66666667],2417.5833333333335,[1189.34659641],[1414545.32638889],suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:54,15.587533333333337,"<bound method Series.keys of Duration    29.314221
dtype: float64>","<bound method Series.keys of Duration    859.323578
dtype: float64>",19174.7,"Src Pt    26072.030247
dtype: float64","Src Pt    6.797508e+08
dtype: float64",19175.233333333334,[26071.63808008],[6.79730312e+08],12.433333333333334,[8.4367582],[71.17888889],2097.4,[1935.16622197],[3744868.30666667],suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:55,26.97784615384616,"<bound method Series.keys of Duration    41.846393
dtype: float64>","<bound method Series.keys of Duration    1751.120646
dtype: float64>",15501.884615384615,"Src Pt    20482.741623
dtype: float64","Src Pt    4.195427e+08
dtype: float64",15501.884615384615,[20482.74162337],[4.19542704e+08],12.23076923076923,[8.80693648],[77.56213018],2033.8846153846155,[1904.53396938],[3627249.64053254],suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:56,21.26517391304348,"<bound method Series.keys of Duration    34.163556
dtype: float64>","<bound method Series.keys of Duration    1167.148589
dtype: float64>",18658.347826086956,"Src Pt    22388.163754
dtype: float64","Src Pt    5.012299e+08
dtype: float64",17741.81086956522,[22263.17430492],[4.9564893e+08],12.065217391304348,[8.99855586],[80.97400756],1775.108695652174,[1572.01275341],[2471224.09688091],suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:57,16.39464285714286,"<bound method Series.keys of Duration    31.659377
dtype: float64>","<bound method Series.keys of Duration    1002.316153
dtype: float64>",22941.785714285714,"Src Pt    22880.183228
dtype: float64","Src Pt    5.235028e+08
dtype: float64",22941.785714285714,[22880.18322753],[5.23502785e+08],10.107142857142858,[9.9295349],[98.59566327],1434.5714285714287,[1506.14158006],[2268462.45918367],suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:58,14.28638888888889,"<bound method Series.keys of Duration    10.629787
dtype: float64>","<bound method Series.keys of Duration    112.992374
dtype: float64>",22220.527777777777,"Src Pt    23535.195316
dtype: float64","Src Pt    5.539054e+08
dtype: float64",22220.527777777777,[23535.19531643],[5.53905419e+08],13.583333333333334,[8.67427551],[75.24305556],2269.027777777778,[1836.42848556],[3372469.58256173],suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:00:59,8.848555555555556,"<bound method Series.keys of Duration    6.617944
dtype: float64>","<bound method Series.keys of Duration    43.797187
dtype: float64>",19983.722222222223,"Src Pt    23362.060482
dtype: float64","Src Pt    5.457859e+08
dtype: float64",19983.722222222223,[23362.06048229],[5.4578587e+08],12.666666666666666,[8.90692614],[79.33333333],1970.2777777777778,[1665.4873763],[2773848.20061728],suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:01:00,8.291450000000001,"<bound method Series.keys of Duration    5.66163
dtype: float64>","<bound method Series.keys of Duration    32.054052
dtype: float64>",21046.325,"Src Pt    23820.770467
dtype: float64","Src Pt    5.674291e+08
dtype: float64",21046.325,[23820.77046654],[5.67429106e+08],14.25,[7.39509973],[54.6875],2140.6,[1223.36151239],[1496613.39],suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:01:01,18.7146,"<bound method Series.keys of Duration    28.850458
dtype: float64>","<bound method Series.keys of Duration    832.348947
dtype: float64>",22158.533333333333,"Src Pt    23625.861395
dtype: float64","Src Pt    5.581813e+08
dtype: float64",20640.743333333336,[23528.81476496],[5.53605124e+08],15.4,[9.9919968],[99.84],2334.0333333333333,[1802.33769465],[3248421.16555555],suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:01:02,22.129235294117645,"<bound method Series.keys of Duration    36.966722
dtype: float64>","<bound method Series.keys of Duration    1366.538523
dtype: float64>",22884.852941176472,"Src Pt    24035.814853
dtype: float64","Src Pt    5.777204e+08
dtype: float64",22884.852941176472,[24035.81485315],[5.77720396e+08],12.882352941176471,[9.26652643],[85.86851211],2137.6176470588234,[1790.46591069],[3205768.17733564],suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:01:03,15.437821428571429,"<bound method Series.keys of Duration    24.509603
dtype: float64>","<bound method Series.keys of Duration    600.720662
dtype: float64>",21802.89285714286,"Src Pt    23968.04374
dtype: float64","Src Pt    5.744671e+08
dtype: float64",21802.89285714286,[23968.04373959],[5.74467121e+08],12.785714285714286,[8.14536302],[66.34693878],2107.6071428571427,[1742.83427495],[3037471.30994898],suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:01:04,16.86975,"<bound method Series.keys of Duration    34.057434
dtype: float64>","<bound method Series.keys of Duration    1159.908811
dtype: float64>",19574.375,"Src Pt    21736.950514
dtype: float64","Src Pt    4.724950e+08
dtype: float64",19574.375,[21736.95051407],[4.72495018e+08],7.083333333333333,[5.95760485],[35.49305556],969.25,[1103.92365565],[1218647.4375],suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:01:05,10.512655172413794,"<bound method Series.keys of Duration    10.292521
dtype: float64>","<bound method Series.keys of Duration    105.935988
dtype: float64>",20135.793103448275,"Src Pt    22519.302642
dtype: float64","Src Pt    5.071190e+08
dtype: float64",17502.631034482758,[22219.47630217],[4.93705127e+08],11.586206896551724,[10.24027627],[104.86325803],1524.7241379310344,[1480.64689722],[2192315.23424495],suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:01:06,11.5101,"<bound method Series.keys of Duration    22.43092
dtype: float64>","<bound method Series.keys of Duration    503.146186
dtype: float64>",16514.525,"Src Pt    20378.493693
dtype: float64","Src Pt    4.152830e+08
dtype: float64",15615.532500000001,[20290.28749953],[4.11695767e+08],10.4,[10.98362417],[120.64],1471.4,[1676.23844962],[2809775.34],suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
