,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:01:26,13.831636363636365,19.66791881707471,386.82703059504144,18914.0,20980.699929827282,440189769.54545456,20296.195454545454,22172.30055256245,491610911.79316115,12.772727272727273,7.121872954508897,50.721074380165284,2188.7727272727275,1661.1479309041404,2759412.448347107,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:01:27,25.901285714285716,39.62923884029599,1570.4765710612241,13912.214285714286,17170.92507774436,294840668.0255102,13912.214285714286,17170.92507774436,294840668.0255102,12.285714285714286,8.713114675415376,75.91836734693878,2044.5,2288.8160616977752,5238678.964285715,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:01:28,0.0621875,0.011424856399535182,0.00013052734375,26891.0625,22351.895887062776,499607249.74609375,26891.0625,22351.895887062776,499607249.74609375,6.5,0.5,0.25,589.75,69.53551250979604,4835.1875,normal
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:01:29,22.389714285714284,45.92584143734213,2109.182911727891,17727.690476190477,21296.991815845613,453561860.40419495,17727.690476190477,21296.991815845613,453561860.40419495,12.285714285714286,9.126846099715452,83.29931972789116,1989.5238095238096,1834.9467909516022,3367029.725623583,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:01:30,22.8846875,37.30665751196218,1391.7866947148439,20140.6875,22950.959024675718,526746520.15234375,20140.6875,22950.959024675718,526746520.15234375,12.125,7.91260860904923,62.609375,2311.40625,2118.461187681034,4487877.8037109375,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:01:31,16.913764705882357,25.220635679187065,636.0804640622837,20567.058823529413,22539.34001844615,508021848.4671281,20567.058823529413,22539.340018446146,508021848.467128,11.823529411764707,8.009077894472195,64.14532871972318,2304.0,2231.95863602827,4981639.352941177,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:01:32,16.694285714285716,29.741224070372116,884.5404092040817,20000.85714285714,23358.37219547734,545613551.6224489,20000.85714285714,23358.37219547734,545613551.6224489,12.535714285714286,8.428193090782282,71.0344387755102,2103.1785714285716,1839.578757168752,3384050.00382653,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:01:33,8.5495625,6.579528763224138,43.29019874609375,16819.5625,21250.50572624317,451583993.62109375,16819.5625,21250.50572624317,451583993.62109375,13.09375,8.91753670794239,79.5224609375,1985.90625,1498.5463239289393,2245641.0849609375,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:01:34,29.570999999999998,39.32378531686718,1546.360091647059,20822.20588235294,23471.612348160455,550916586.2223183,19562.214705882354,23384.488261214985,546834291.2389014,9.882352941176471,9.002498691972242,81.04498269896193,1682.6176470588234,1862.3649736243158,3468403.2949826987,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:01:35,21.28977777777778,35.665155543620116,1272.003319950617,23291.166666666668,25743.569950680023,662731393.8055555,23291.166666666668,25743.569950680023,662731393.8055555,13.38888888888889,9.117375894953359,83.12654320987656,2322.222222222222,1946.9830095576524,3790742.8395061735,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:01:36,7.081666666666667,7.5336124874532215,56.75531711111112,18131.277777777777,22733.256145532585,516800934.97839504,18131.46111111111,22733.109937151115,516794287.41459876,10.38888888888889,9.0008572979892,81.01543209876542,1474.0,1352.0102728077836,1827931.7777777778,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:01:37,8.977999999999998,8.39937932771875,70.54957309090908,20251.727272727272,22834.094237628356,521395859.65289253,20251.727272727272,22834.094237628356,521395859.65289253,13.545454545454545,10.607575649366106,112.52066115702479,1972.8636363636363,1676.2487148786217,2809809.754132231,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:01:38,20.753352941176473,31.14439494646372,969.9733365813149,19554.352941176472,23596.15970609269,556778752.8754324,20028.723529411764,24420.89778446825,596380248.5994463,13.529411764705882,11.215103508786836,125.77854671280278,1868.6176470588234,1606.563138663436,2581045.1185121103,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:01:39,14.248368421052632,27.23248265778152,741.6081117063713,19751.63157894737,22968.175552983896,527537088.232687,16656.997368421053,21309.853065801413,454109837.6860458,11.157894736842104,9.466078818573505,89.60664819944598,1727.1315789473683,1510.1020037184076,2280408.061634349,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:01:40,0.12471428571428572,0.2956247808141929,0.08739401103143961,32743.708494208495,24945.703185535094,622288107.4208158,32743.708494208495,24945.703185535094,622288107.4208158,6.474903474903475,0.5525891063101366,0.3053547204126354,706.2249034749035,357.0913608013606,127514.2399589675,normal
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:01:41,2.978462242562929,19.391943861068107,376.047486710817,32703.105263157893,24938.034666918247,621905573.0484163,32703.105263157893,24938.034666918247,621905573.0484163,6.421052631578948,0.7167915989425274,0.5137901963145851,579.0377574370709,85.24463218170813,7266.647315794709,normal
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:01:42,0.05893129770992367,0.010451407618914894,0.00010923192121671231,32723.5820610687,24951.952199072373,622599918.5447927,32723.5820610687,24951.952199072373,622599918.5447927,6.461832061068702,0.5699816543541837,0.32487908630033213,811.0171755725191,426.0287881481178,181500.52833095388,normal
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:01:43,0.05452307692307692,0.008577443930373328,7.357254437869824e-05,32404.684615384616,24606.467067711666,605478221.5543787,32404.684615384616,24606.467067711666,605478221.5543787,6.484615384615385,0.529653230310831,0.28053254437869823,755.3153846153846,364.405818466918,132791.60053254437,normal
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:01:44,17.552199999999996,29.16914345948472,850.8389301600001,15685.866666666667,20925.247827657593,437865996.6488888,15685.866666666667,20925.247827657593,437865996.6488888,14.333333333333334,8.295915996574593,68.82222222222222,2207.6666666666665,1505.904829514653,2267749.3555555562,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:01:45,14.619999999999997,29.480747862894443,869.1144945555553,19326.972222222223,21957.52936477107,482133095.80478394,19326.397222222222,21957.8814808726,482148559.1280478,10.5,9.441339358845697,89.13888888888889,1584.5555555555557,1473.6746294824538,2171716.9135802477,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:01:46,12.626,34.573195652649225,1195.3058576363635,15507.181818181818,18781.186165552055,352732953.78512394,15507.181818181818,18781.18616555206,352732953.785124,4.681818181818182,5.488718708209707,30.126033057851238,731.3181818181819,1124.3089346698764,1264070.5805785123,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:01:47,14.543812500000001,28.479737946957023,811.0954735273438,19718.875,22527.127793160296,507471486.609375,19718.875,22527.127793160296,507471486.609375,11.5,9.327379053088816,87.0,1861.0,1732.6749009840248,3002162.3125,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:01:48,12.235124999999996,28.627500624126707,819.5337919843751,18965.5625,24313.351798622785,591139075.6835938,18965.5625,24313.351798622785,591139075.6835938,7.84375,7.738335475895317,59.8818359375,1260.3125,1539.181447180205,2369079.52734375,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:01:49,17.9918125,28.815749103612482,830.3473964023436,18957.0,22458.23124435671,504372150.625,18957.0,22458.23124435671,504372150.625,13.3125,8.614803755745108,74.21484375,2215.6875,1902.0307804669592,3617721.08984375,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:01:50,20.20775,31.466712984054013,990.1540260208334,20610.666666666668,23584.2486748159,556216785.5555555,20610.666666666668,23584.2486748159,556216785.5555555,12.375,7.936269589674988,62.984375,2321.5416666666665,1996.9447909904493,3987788.4982638895,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:01:51,7.6010833333333325,7.334464527811299,53.79436990972223,17356.833333333332,21045.26335003253,442903109.4722223,17356.833333333332,21045.26335003253,442903109.4722223,12.0,9.596006113656522,92.08333333333333,1710.4166666666667,1472.8672693272654,2169337.9930555555,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:01:52,12.415062500000001,4.290725105805981,18.41032193359375,20734.6875,23022.25059648478,530024022.52734375,20734.6875,23022.25059648478,530024022.52734375,18.25,5.226136240091718,27.3125,2714.25,871.2308462743958,759043.1875,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:01:53,7.922333333333332,6.144216132989536,37.75139188888889,18404.194444444445,22462.575876109335,504567314.989969,17681.091666666667,22562.61873344413,509071764.1107641,12.38888888888889,8.889062498304613,79.01543209876543,1911.5,1526.8050610488704,2331133.6944444445,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:01:54,19.501692307692306,31.554371925259947,995.6783875976331,20339.5,23009.67594003411,529445186.86538464,19636.08846153846,23281.36391564204,542021905.7725592,13.73076923076923,8.600347454106778,73.96597633136095,2046.3846153846155,1348.9561513351173,1819682.698224852,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:01:55,13.742166666666668,33.48171175391459,1121.0250219722222,19137.5,21918.388988092473,480415775.8333333,19135.054166666665,21919.924294481858,480483081.075816,7.458333333333333,7.724307771933713,59.664930555555564,1132.7083333333333,1268.9469544720491,1610226.373263889,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:01:56,10.426923076923078,7.438005299825799,55.32392284023668,21584.923076923078,23607.482043954227,557313208.4556212,21584.923076923078,23607.482043954227,557313208.4556212,14.0,9.973040582567508,99.46153846153847,2166.4615384615386,1521.6329849304668,2315366.9408284025,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:01:57,12.936,21.8844945972663,478.93110377777793,19699.11111111111,22899.82453811695,524401963.87654316,19699.11111111111,22899.82453811695,524401963.87654316,10.694444444444445,9.20392260712924,84.71219135802471,1732.2777777777778,1910.6288320735187,3650502.5339506175,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:01:58,7.563736842105264,7.455546305953817,55.585170720221605,17575.36842105263,21253.78703644557,451723463.3905817,17575.36842105263,21253.78703644557,451723463.3905818,8.210526315789474,7.345452924793685,53.95567867036011,1354.657894736842,1619.1328783335946,2621591.277700831,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:01:59,18.493785714285714,29.158996406839545,850.2470714540816,21171.428571428572,24614.333655744704,605865421.3163265,21171.428571428572,24614.333655744704,605865421.3163265,15.392857142857142,9.017202946567846,81.30994897959184,2504.5714285714284,1763.4404163568488,3109722.102040816,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:02:00,11.675793103448278,7.964107501912654,63.42700830202141,15720.034482758621,20355.06580425037,414328703.89536273,16755.96551724138,20299.924855445697,412086949.13674206,16.24137931034483,9.518240827081996,90.59690844233057,2565.689655172414,1670.2359136165057,2789688.0071343635,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:02:01,16.384285714285713,27.548237280299816,758.9053772517005,18869.904761904763,23155.07880605763,536157674.5147393,18869.904761904763,23155.07880605763,536157674.5147393,14.642857142857142,8.801572988666852,77.46768707482994,2243.3333333333335,1696.1524059255357,2876932.9841269837,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:02:02,18.89263157894737,27.121999969359745,735.6028823379501,20352.052631578947,21892.37638749998,479276143.89196664,20352.052631578947,21892.37638749998,479276143.89196664,13.973684210526315,9.030611222844872,81.55193905817175,2130.1315789473683,1487.8183988478359,2213603.587950138,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:02:03,23.763685714285714,40.67868243882006,1654.7552049583676,22298.914285714287,23742.622490090238,563712122.7069387,19464.665714285715,23075.755973364187,532490513.742253,8.82857142857143,7.381388619980909,54.48489795918366,1713.3142857142857,2017.1351222028954,4068834.1012244895,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:02:04,19.8625,31.775687664995285,1009.6943265833335,19039.875,22910.870328136996,524907979.1927083,19039.875,22910.870328136996,524907979.1927083,13.166666666666666,9.213516640723501,84.88888888888889,1807.375,1441.128689965496,2076851.9010416667,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:02:05,22.343133333333338,40.78430402964138,1663.3594551822223,18327.766666666666,22753.18321712859,517707346.5122222,18327.766666666666,22753.18321712859,517707346.5122222,9.2,8.034923770640267,64.56,1481.8333333333333,1528.8829273543333,2337483.0055555557,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:02:06,20.316565217391307,35.35448893314692,1249.9398877240078,22664.717391304348,24180.253857105083,584684676.5940453,21527.832608695655,23898.603590186878,571143253.5608932,26.782608695652176,58.3217883975651,3401.431001890359,66458.13043478261,346571.7331195105,120111966197.46123,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:02:07,13.6964,17.907408332121467,320.6752731733333,16545.8,21274.22128053888,452592491.0933333,16546.066666666666,21274.013930823887,452583668.72888887,13.033333333333333,9.54806553996963,91.16555555555554,1932.6333333333334,1564.9769856312762,2449152.9655555557,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:02:08,5.949363636363636,6.317996536197607,39.91708023140496,20173.363636363636,23690.35882253572,561233101.140496,20173.363636363636,23690.358822535716,561233101.1404959,10.181818181818182,9.143484335040114,83.60330578512395,1459.1363636363637,1468.5045979268268,2156505.754132231,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:02:09,12.854466666666664,13.651606297998619,186.36635451555554,19395.766666666666,21904.068397877345,479788212.37888896,19395.766666666666,21904.068397877345,479788212.37888896,8.4,8.006663891201296,64.10666666666667,1427.8666666666666,1884.8610511712056,3552701.182222222,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:02:10,12.93058823529412,27.718479911336335,768.3141285951559,22130.764705882353,22344.253307860014,499265655.8858131,20810.03823529412,22173.04757691743,491644038.8482439,9.323529411764707,7.87669902581358,62.042387543252595,1526.5588235294117,1438.4400699282146,2069109.8347750867,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:02:11,20.366307692307693,33.09641457779567,1095.3726579053257,22421.884615384617,25667.266501139784,658808569.6405326,22421.884615384617,25667.266501139784,658808569.6405326,10.961538461538462,7.261493643929493,52.729289940828416,2088.923076923077,1988.2998907663052,3953336.4556213017,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:02:12,20.527909090909088,32.2466399051677,1039.8457851735536,20098.090909090908,22849.852786295407,522115772.3553719,20098.090909090908,22849.852786295407,522115772.3553719,15.681818181818182,8.357829011479234,69.85330578512396,2617.8636363636365,1880.4850992969039,3536224.2086776863,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:02:13,24.012933333333333,40.41807673053674,1633.6209265955556,18378.5,21509.07854333452,462640459.78333336,18280.27666666667,21562.838187951715,464955990.71978885,9.4,9.76592716199201,95.37333333333332,1448.4,1588.4966183995064,2523321.506666667,suspicious
,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0:02:14,28.1925625,39.42853080253046,1554.6090412460935,17638.375,21895.769003037436,479424700.234375,17638.625,21895.56765613477,479415882.984375,15.1875,8.90729160575761,79.33984375,2405.5625,1747.996691528262,3055492.43359375,suspicious
